WARNING: radv is not a conformant Vulkan implementation, testing use only.
0.00.033.106 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.033.265 W srv  llama_server: -----------------
0.00.033.267 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.033.267 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.033.267 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.033.267 W srv  llama_server: -----------------
0.00.034.423 I srv    load_model: loading model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.759.301 I cmn          init: llama threadpool init, n_threads = 8
0.06.759.506 W cmn  common_init_: KV cache shifting is not supported for this context, disabling KV cache shifting
0.06.840.585 I common_speculative_init_result: creating MTP draft context against the target model '/home/ransika/applications/llama-cpp/models/qwen/ista-daslab/Qwen3.8-27B-GSQ-RCO-IQ3_XXS-mtp.gguf'
0.06.954.453 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 106496, kv_unified = 'true'
0.06.988.559 I srv  llama_server: model loaded
0.06.988.568 I srv  llama_server: listening on http://0.0.0.0:8080
0.06.988.569 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.06.988.570 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
4.06.680.478 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
167.38.496.157 W slot create_check: id  3 | task 21837 | erasing old context checkpoint (pos_min = 82456, pos_max = 82456, n_tokens = 82457, size = 262.235 MiB)
167.43.816.443 I slot print_timing: id  3 | task 21837 | n_gen =    100, tg =  19.73 t/s, tg_3s =  19.93 t/s
167.46.896.448 I slot print_timing: id  3 | task 21837 | n_gen =    152, tg =  18.65 t/s, tg_3s =  16.88 t/s
167.49.746.171 I slot print_timing: id  3 | task 21837 | prompt eval time =    3913.36 ms /   557 tokens (    7.03 ms per token,   142.33 tokens per second)
167.49.746.173 I slot print_timing: id  3 | task 21837 |        eval time =   10948.05 ms /   221 tokens (   49.76 ms per token,    20.09 tokens per second)
167.49.746.174 I slot print_timing: id  3 | task 21837 |       total time =   14861.41 ms /   778 tokens
167.49.746.174 I slot print_timing: id  3 | task 21837 |    graphs reused =      20700
167.49.746.177 I slot print_timing: id  3 | task 21837 | draft acceptance = 0.62245 (  122 accepted /   196 generated), mean len =  2.24
167.49.748.090 I slot      release: id  3 | task 21837 | stop processing: n_tokens = 83869, truncated = 0
167.49.877.002 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 0.999
167.49.877.390 I slot launch_slot_: id  3 | task 21939 | processing task, is_child = 0
167.53.350.632 W slot create_check: id  3 | task 21939 | erasing old context checkpoint (pos_min = 83132, pos_max = 83132, n_tokens = 83133, size = 263.158 MiB)
167.58.778.489 I slot print_timing: id  3 | task 21939 | n_gen =    101, tg =  19.51 t/s, tg_3s =  19.71 t/s
168.01.863.843 I slot print_timing: id  3 | task 21939 | n_gen =    155, tg =  18.76 t/s, tg_3s =  17.50 t/s
168.04.917.890 I slot print_timing: id  3 | task 21939 | n_gen =    210, tg =  18.55 t/s, tg_3s =  18.01 t/s
168.07.924.870 I slot print_timing: id  3 | task 21939 | n_gen =    276, tg =  19.27 t/s, tg_3s =  21.95 t/s
168.10.967.470 I slot print_timing: id  3 | task 21939 | n_gen =    338, tg =  19.46 t/s, tg_3s =  20.38 t/s
168.14.023.600 I slot print_timing: id  3 | task 21939 | n_gen =    385, tg =  18.85 t/s, tg_3s =  15.38 t/s
168.17.024.896 I slot print_timing: id  3 | task 21939 | n_gen =    443, tg =  18.91 t/s, tg_3s =  19.32 t/s
168.20.042.200 I slot print_timing: id  3 | task 21939 | n_gen =    497, tg =  18.80 t/s, tg_3s =  17.90 t/s
168.23.065.479 I slot print_timing: id  3 | task 21939 | n_gen =    558, tg =  18.94 t/s, tg_3s =  20.18 t/s
168.26.075.099 I slot print_timing: id  3 | task 21939 | n_gen =    624, tg =  19.22 t/s, tg_3s =  21.93 t/s
168.29.114.755 I slot print_timing: id  3 | task 21939 | n_gen =    690, tg =  19.43 t/s, tg_3s =  21.71 t/s
168.32.184.887 I slot print_timing: id  3 | task 21939 | n_gen =    768, tg =  19.91 t/s, tg_3s =  25.41 t/s
168.35.223.236 I slot print_timing: id  3 | task 21939 | n_gen =    846, tg =  20.33 t/s, tg_3s =  25.67 t/s
168.38.283.439 I slot print_timing: id  3 | task 21939 | n_gen =    925, tg =  20.70 t/s, tg_3s =  25.82 t/s
168.41.377.585 I slot print_timing: id  3 | task 21939 | n_gen =    999, tg =  20.91 t/s, tg_3s =  23.92 t/s
168.44.450.383 I slot print_timing: id  3 | task 21939 | n_gen =   1074, tg =  21.12 t/s, tg_3s =  24.41 t/s
168.47.534.005 I slot print_timing: id  3 | task 21939 | n_gen =   1149, tg =  21.31 t/s, tg_3s =  24.32 t/s
168.50.621.511 I slot print_timing: id  3 | task 21939 | n_gen =   1224, tg =  21.47 t/s, tg_3s =  24.29 t/s
168.53.679.192 I slot print_timing: id  3 | task 21939 | n_gen =   1298, tg =  21.61 t/s, tg_3s =  24.20 t/s
168.56.736.943 I slot print_timing: id  3 | task 21939 | n_gen =   1370, tg =  21.70 t/s, tg_3s =  23.55 t/s
168.59.822.690 I slot print_timing: id  3 | task 21939 | n_gen =   1445, tg =  21.82 t/s, tg_3s =  24.31 t/s
169.01.006.110 I slot print_timing: id  3 | task 21939 | prompt eval time =    3774.78 ms /   527 tokens (    7.16 ms per token,   139.61 tokens per second)
169.01.006.114 I slot print_timing: id  3 | task 21939 |        eval time =   67352.72 ms /  1473 tokens (   45.76 ms per token,    21.86 tokens per second)
169.01.006.115 I slot print_timing: id  3 | task 21939 |       total time =   71127.49 ms /  2000 tokens
169.01.006.115 I slot print_timing: id  3 | task 21939 |    graphs reused =      21293
169.01.006.118 I slot print_timing: id  3 | task 21939 | draft acceptance = 0.72833 (  874 accepted /  1200 generated), mean len =  2.46
169.01.008.024 I slot      release: id  3 | task 21939 | stop processing: n_tokens = 85646, truncated = 0
169.01.147.320 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
169.01.147.741 I slot launch_slot_: id  3 | task 22543 | processing task, is_child = 0
169.01.648.612 W slot create_check: id  3 | task 22543 | erasing old context checkpoint (pos_min = 83655, pos_max = 83655, n_tokens = 83656, size = 263.872 MiB)
169.07.417.735 I slot print_timing: id  3 | task 22543 | n_gen =    102, tg =  18.36 t/s, tg_3s =  18.54 t/s
169.10.506.145 I slot print_timing: id  3 | task 22543 | n_gen =    183, tg =  21.19 t/s, tg_3s =  26.23 t/s
169.13.585.142 I slot print_timing: id  3 | task 22543 | n_gen =    260, tg =  22.20 t/s, tg_3s =  25.01 t/s
169.14.083.702 I slot print_timing: id  3 | task 22543 | prompt eval time =     766.30 ms /    34 tokens (   22.54 ms per token,    44.37 tokens per second)
169.14.083.705 I slot print_timing: id  3 | task 22543 |        eval time =   12168.37 ms /   270 tokens (   45.24 ms per token,    22.11 tokens per second)
169.14.083.706 I slot print_timing: id  3 | task 22543 |       total time =   12934.67 ms /   304 tokens
169.14.083.706 I slot print_timing: id  3 | task 22543 |    graphs reused =      21398
169.14.083.709 I slot print_timing: id  3 | task 22543 | draft acceptance = 0.76636 (  164 accepted /   214 generated), mean len =  2.53
169.14.085.421 I slot      release: id  3 | task 22543 | stop processing: n_tokens = 85951, truncated = 0
169.14.174.862 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = 113046375888
169.14.226.148 I slot launch_slot_: id  2 | task 22653 | processing task, is_child = 0
169.15.306.764 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 113226080814
169.15.742.173 I slot launch_slot_: id  0 | task 22654 | processing task, is_child = 0
169.16.412.982 W slot create_check: id  0 | task 22654 | erasing old context checkpoint (pos_min = 85645, pos_max = 85645, n_tokens = 85646, size = 266.590 MiB)
169.20.895.458 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   2090, progress = 0.10, t =   4.89 s / 427.47 tokens per second
169.23.075.584 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   3111, progress = 0.14, t =   7.07 s / 440.30 tokens per second
169.25.327.210 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   4132, progress = 0.19, t =   9.31 s / 444.01 tokens per second
169.27.617.953 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   5153, progress = 0.24, t =  11.60 s / 444.31 tokens per second
169.29.965.538 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   6174, progress = 0.28, t =  13.95 s / 442.72 tokens per second
169.32.363.118 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   7195, progress = 0.33, t =  16.34 s / 440.42 tokens per second
169.34.827.316 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   8216, progress = 0.38, t =  18.80 s / 437.12 tokens per second
169.37.343.485 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =   9237, progress = 0.42, t =  21.31 s / 433.48 tokens per second
169.39.920.700 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  10258, progress = 0.47, t =  23.88 s / 429.53 tokens per second
169.42.551.010 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  11279, progress = 0.52, t =  26.51 s / 425.49 tokens per second
169.45.228.090 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  12300, progress = 0.56, t =  29.18 s / 421.55 tokens per second
169.47.950.012 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  13321, progress = 0.61, t =  31.90 s / 417.54 tokens per second
169.50.722.453 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  14342, progress = 0.66, t =  34.67 s / 413.66 tokens per second
169.53.562.285 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  15363, progress = 0.70, t =  37.51 s / 409.59 tokens per second
169.56.451.007 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  16384, progress = 0.75, t =  40.39 s / 405.61 tokens per second
169.59.391.814 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  17405, progress = 0.80, t =  43.33 s / 401.68 tokens per second
170.02.384.924 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  18426, progress = 0.84, t =  46.32 s / 397.81 tokens per second
170.05.432.305 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  19447, progress = 0.89, t =  49.36 s / 393.96 tokens per second
170.08.540.974 I slot print_timing: id  2 | task 22653 | prompt processing, n_tokens =  20468, progress = 0.94, t =  52.47 s / 390.13 tokens per second
170.08.543.427 E init_batch: failed to prepare attention ubatches
170.08.543.430 W decode: failed to find a memory slot for batch of size 898
170.08.543.493 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 512, ret = 1
170.08.545.307 E init_batch: failed to prepare attention ubatches
170.08.545.309 W decode: failed to find a memory slot for batch of size 512
170.08.545.394 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 256, ret = 1
170.08.547.209 E init_batch: failed to prepare attention ubatches
170.08.547.211 W decode: failed to find a memory slot for batch of size 256
170.08.547.307 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 128, ret = 1
170.08.549.628 E init_batch: failed to prepare attention ubatches
170.08.549.629 W decode: failed to find a memory slot for batch of size 128
170.08.549.734 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 64, ret = 1
170.08.551.642 E init_batch: failed to prepare attention ubatches
170.08.551.644 W decode: failed to find a memory slot for batch of size 64
170.08.551.729 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 32, ret = 1
170.08.553.596 E init_batch: failed to prepare attention ubatches
170.08.553.598 W decode: failed to find a memory slot for batch of size 32
170.08.553.645 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 0, n_batch = 16, ret = 1
170.08.966.039 E init_batch: failed to prepare attention ubatches
170.08.966.045 W decode: failed to find a memory slot for batch of size 882
170.08.966.100 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 512, ret = 1
170.08.968.556 E init_batch: failed to prepare attention ubatches
170.08.968.558 W decode: failed to find a memory slot for batch of size 512
170.08.968.572 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 256, ret = 1
170.08.970.405 E init_batch: failed to prepare attention ubatches
170.08.970.407 W decode: failed to find a memory slot for batch of size 256
170.08.970.418 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 128, ret = 1
170.08.972.349 E init_batch: failed to prepare attention ubatches
170.08.972.351 W decode: failed to find a memory slot for batch of size 128
170.08.972.400 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 64, ret = 1
170.08.974.355 E init_batch: failed to prepare attention ubatches
170.08.974.356 W decode: failed to find a memory slot for batch of size 64
170.08.974.363 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 32, ret = 1
170.08.976.156 E init_batch: failed to prepare attention ubatches
170.08.976.157 W decode: failed to find a memory slot for batch of size 32
170.08.976.163 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 16, ret = 1
170.08.978.053 E init_batch: failed to prepare attention ubatches
170.08.978.054 W decode: failed to find a memory slot for batch of size 16
170.08.978.060 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 8, ret = 1
170.08.979.773 E init_batch: failed to prepare attention ubatches
170.08.979.774 W decode: failed to find a memory slot for batch of size 8
170.08.979.780 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 4, ret = 1
170.08.981.559 E init_batch: failed to prepare attention ubatches
170.08.981.560 W decode: failed to find a memory slot for batch of size 4
170.08.981.587 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 16, n_batch = 2, ret = 1
170.09.071.556 E init_batch: failed to prepare attention ubatches
170.09.071.561 W decode: failed to find a memory slot for batch of size 880
170.09.071.572 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 512, ret = 1
170.09.074.662 E init_batch: failed to prepare attention ubatches
170.09.074.664 W decode: failed to find a memory slot for batch of size 512
170.09.074.674 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 256, ret = 1
170.09.077.675 E init_batch: failed to prepare attention ubatches
170.09.077.677 W decode: failed to find a memory slot for batch of size 256
170.09.077.685 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 128, ret = 1
170.09.080.662 E init_batch: failed to prepare attention ubatches
170.09.080.664 W decode: failed to find a memory slot for batch of size 128
170.09.080.677 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 64, ret = 1
170.09.083.673 E init_batch: failed to prepare attention ubatches
170.09.083.675 W decode: failed to find a memory slot for batch of size 64
170.09.083.686 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 32, ret = 1
170.09.086.647 E init_batch: failed to prepare attention ubatches
170.09.086.648 W decode: failed to find a memory slot for batch of size 32
170.09.086.657 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 16, ret = 1
170.09.089.615 E init_batch: failed to prepare attention ubatches
170.09.089.616 W decode: failed to find a memory slot for batch of size 16
170.09.089.625 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 8, ret = 1
170.09.092.578 E init_batch: failed to prepare attention ubatches
170.09.092.580 W decode: failed to find a memory slot for batch of size 8
170.09.092.588 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 4, ret = 1
170.09.095.541 E init_batch: failed to prepare attention ubatches
170.09.095.542 W decode: failed to find a memory slot for batch of size 4
170.09.095.551 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 2, ret = 1
170.09.098.501 E init_batch: failed to prepare attention ubatches
170.09.098.503 W decode: failed to find a memory slot for batch of size 2
170.09.098.511 W srv        decode: failed to find free space in the KV cache, retrying with smaller batch size, off = 18, n_batch = 1, ret = 1
170.09.101.492 E init_batch: failed to prepare attention ubatches
170.09.101.493 W decode: failed to find a memory slot for batch of size 1
170.09.101.502 E srv        decode: Context size has been exceeded. off = 18, n_batch = 1, ret = 1
170.09.101.502 E srv    send_error: task id = 22654, error: Context size has been exceeded.
170.09.101.506 I slot      release: id  0 | task 22654 | stop processing: n_tokens = 86013, truncated = 0
170.09.101.517 W srv          stop: cancel task, id_task = 22654
170.09.159.013 E srv    send_error: task id = 22653, error: Context size has been exceeded.
170.09.159.017 I slot      release: id  2 | task 22653 | stop processing: n_tokens = 21363, truncated = 0
170.09.159.027 W srv          stop: cancel task, id_task = 22653
170.09.174.316 E srv  update_slots: decode() failed: Context size has been exceeded.
170.09.179.638 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = 114557630729
170.09.179.803 I slot launch_slot_: id  1 | task 22679 | processing task, is_child = 0
170.14.695.225 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =   3083, progress = 0.14, t =   4.59 s / 671.21 tokens per second
170.16.552.875 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =   4107, progress = 0.19, t =   6.43 s / 639.15 tokens per second
170.18.461.724 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =   5131, progress = 0.23, t =   8.31 s / 617.57 tokens per second
170.20.423.665 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =   6155, progress = 0.28, t =  10.24 s / 600.85 tokens per second
170.22.439.328 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =   7179, progress = 0.33, t =  12.23 s / 586.86 tokens per second
170.24.512.909 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =   8203, progress = 0.38, t =  14.28 s / 574.62 tokens per second
170.26.639.246 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =   9227, progress = 0.42, t =  16.38 s / 563.40 tokens per second
170.28.817.791 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  10251, progress = 0.47, t =  18.53 s / 553.23 tokens per second
170.31.049.407 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  11275, progress = 0.52, t =  20.73 s / 543.81 tokens per second
170.33.333.801 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  12299, progress = 0.56, t =  22.99 s / 534.91 tokens per second
170.35.667.642 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  13323, progress = 0.61, t =  25.30 s / 526.56 tokens per second
170.38.050.698 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  14347, progress = 0.66, t =  27.66 s / 518.69 tokens per second
170.40.496.365 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  15371, progress = 0.70, t =  30.07 s / 511.13 tokens per second
170.43.002.527 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  16395, progress = 0.75, t =  32.55 s / 503.68 tokens per second
170.45.556.810 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  17419, progress = 0.80, t =  35.08 s / 496.55 tokens per second
170.48.158.050 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  18443, progress = 0.84, t =  37.66 s / 489.74 tokens per second
170.50.807.032 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  19467, progress = 0.89, t =  40.28 s / 483.27 tokens per second
170.53.508.132 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  20491, progress = 0.94, t =  42.96 s / 477.00 tokens per second
170.55.843.652 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  21327, progress = 0.98, t =  45.68 s / 466.93 tokens per second
170.57.284.499 I slot print_timing: id  1 | task 22679 | prompt processing, n_tokens =  21839, progress = 1.00, t =  46.76 s / 467.08 tokens per second
170.57.286.663 W slot create_check: id  1 | task 22679 | erasing old context checkpoint (pos_min = 10, pos_max = 10, n_tokens = 11, size = 149.641 MiB)
170.58.099.064 I slot print_timing: id  1 | task 22679 | prompt eval time =   48278.63 ms / 21843 tokens (    2.21 ms per token,   452.44 tokens per second)
170.58.099.068 I slot print_timing: id  1 | task 22679 |        eval time =     639.93 ms /    17 tokens (   40.00 ms per token,    25.00 tokens per second)
170.58.099.069 I slot print_timing: id  1 | task 22679 |       total time =   48918.56 ms / 21860 tokens
170.58.099.070 I slot print_timing: id  1 | task 22679 |    graphs reused =      21405
170.58.099.072 I slot print_timing: id  1 | task 22679 | draft acceptance = 0.56250 (    9 accepted /    16 generated), mean len =  2.12
170.58.099.466 I slot      release: id  1 | task 22679 | stop processing: n_tokens = 21860, truncated = 0
170.59.171.845 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = 114726103502
170.59.171.952 I slot launch_slot_: id  3 | task 22712 | processing task, is_child = 0
171.05.078.642 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =   3121, progress = 0.07, t =   4.59 s / 679.43 tokens per second
171.06.939.832 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =   4145, progress = 0.09, t =   6.43 s / 644.80 tokens per second
171.08.851.828 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =   5169, progress = 0.12, t =   8.31 s / 621.71 tokens per second
171.10.816.403 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =   6193, progress = 0.14, t =  10.25 s / 604.06 tokens per second
171.12.835.088 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =   7217, progress = 0.16, t =  12.24 s / 589.45 tokens per second
171.14.916.003 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =   8241, progress = 0.19, t =  14.29 s / 576.55 tokens per second
171.17.050.122 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =   9265, progress = 0.21, t =  16.40 s / 564.87 tokens per second
171.19.235.155 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  10289, progress = 0.23, t =  18.56 s / 554.32 tokens per second
171.21.470.616 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  11313, progress = 0.26, t =  20.77 s / 544.65 tokens per second
171.23.758.578 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  12337, progress = 0.28, t =  23.03 s / 535.62 tokens per second
171.26.093.285 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  13361, progress = 0.30, t =  25.34 s / 527.17 tokens per second
171.28.478.258 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  14385, progress = 0.33, t =  27.70 s / 519.25 tokens per second
171.30.913.542 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  15409, progress = 0.35, t =  30.11 s / 511.73 tokens per second
171.33.414.102 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  16433, progress = 0.37, t =  32.58 s / 504.33 tokens per second
171.35.956.716 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  17457, progress = 0.40, t =  35.10 s / 497.31 tokens per second
171.38.549.653 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  18481, progress = 0.42, t =  37.67 s / 490.60 tokens per second
171.41.194.069 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  19505, progress = 0.44, t =  40.29 s / 484.13 tokens per second
171.43.891.989 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  20529, progress = 0.47, t =  42.96 s / 477.86 tokens per second
171.46.641.568 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  21553, progress = 0.49, t =  45.68 s / 471.80 tokens per second
171.47.663.471 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  21899, progress = 0.50, t =  47.13 s / 464.68 tokens per second
171.50.544.191 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  22923, progress = 0.52, t =  49.55 s / 462.65 tokens per second
171.53.429.507 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  23947, progress = 0.54, t =  52.40 s / 457.00 tokens per second
171.56.371.287 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  24971, progress = 0.57, t =  55.32 s / 451.42 tokens per second
171.59.364.853 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  25995, progress = 0.59, t =  58.28 s / 446.01 tokens per second
172.02.419.987 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  27019, progress = 0.61, t =  61.31 s / 440.71 tokens per second
172.05.528.724 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  28043, progress = 0.64, t =  64.39 s / 435.53 tokens per second
172.08.691.805 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  29067, progress = 0.66, t =  67.53 s / 430.46 tokens per second
172.11.908.826 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  30091, progress = 0.68, t =  70.72 s / 425.52 tokens per second
172.15.177.631 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  31115, progress = 0.71, t =  73.96 s / 420.71 tokens per second
172.18.496.491 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  32139, progress = 0.73, t =  77.25 s / 416.03 tokens per second
172.21.871.874 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  33163, progress = 0.75, t =  80.60 s / 411.45 tokens per second
172.25.299.469 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  34187, progress = 0.78, t =  84.00 s / 406.99 tokens per second
172.28.775.351 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  35211, progress = 0.80, t =  87.45 s / 402.63 tokens per second
172.32.311.494 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  36235, progress = 0.82, t =  90.96 s / 398.38 tokens per second
172.35.903.470 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  37259, progress = 0.85, t =  94.52 s / 394.18 tokens per second
172.39.556.035 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  38283, progress = 0.87, t =  98.14 s / 390.08 tokens per second
172.43.284.904 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  39307, progress = 0.89, t = 101.83 s / 386.00 tokens per second
172.47.115.453 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  40331, progress = 0.92, t = 105.60 s / 381.92 tokens per second
172.51.090.714 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  41355, progress = 0.94, t = 109.51 s / 377.64 tokens per second
172.55.140.663 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  42379, progress = 0.96, t = 113.53 s / 373.27 tokens per second
172.59.196.680 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  43403, progress = 0.99, t = 117.59 s / 369.12 tokens per second
172.59.980.486 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  43543, progress = 0.99, t = 119.72 s / 363.70 tokens per second
172.59.980.657 W slot create_check: id  3 | task 22712 | erasing old context checkpoint (pos_min = 48, pos_max = 48, n_tokens = 49, size = 149.693 MiB)
173.02.060.212 I slot print_timing: id  3 | task 22712 | prompt processing, n_tokens =  44055, progress = 1.00, t = 120.54 s / 365.48 tokens per second
173.02.063.622 W slot create_check: id  3 | task 22712 | erasing old context checkpoint (pos_min = 21898, pos_max = 21898, n_tokens = 21899, size = 179.533 MiB)
173.04.582.045 I slot print_timing: id  3 | task 22712 | prompt eval time =  122700.91 ms / 44059 tokens (    2.78 ms per token,   359.08 tokens per second)
173.04.582.049 I slot print_timing: id  3 | task 22712 |        eval time =    2317.78 ms /    64 tokens (   36.79 ms per token,    27.18 tokens per second)
